seq_id,print_id,tile_id,saturated,centroids
766,SI266220200309225433,14,0,"[{""x"": 40.12764505119454, ""y"": 10.785665529010238, ""count"": 1465}, {""x"": 37.79567974633373, ""y"": 199.34225128814901, ""count"": 5046}, {""x"": 37.60814606741573, ""y"": 416.3027688603531, ""count"": 4984}, {""x"": 196.99392573723915, ""y"": 208.3371215832272, ""count"": 10207}, {""x"": 197.0475396980984, ""y"": 424.4674573613017, ""count"": 10202}, {""x"": 197.45238095238096, ""y"": 21.382075471698112, ""count"": 4452}]"
767,SI266220200309225433,15,0,"[{""x"": 37.503408179631116, ""y"": 132.38572574178028, ""count"": 4988}, {""x"": 197.0483713672713, ""y"": 140.51189779598207, ""count"": 10254}]"
768,SI266220200309225433,0,0,"[{""x"": 346.1240583426831, ""y"": 336.1873697707966, ""count"": 6239}, {""x"": 475.46182728410514, ""y"": 344.52476309672807, ""count"": 5593}]"
769,SI266220200309225433,1,0,"[{""x"": 345.967333725721, ""y"": 52.43216597998823, ""count"": 6796}, {""x"": 346.24451082897684, ""y"": 268.60687079910383, ""count"": 6695}, {""x"": 342.23622343426746, ""y"": 478.59450818130523, ""count"": 5317}, {""x"": 352.14285714285717, ""y"": 425.64285714285717, ""count"": 14}, {""x"": 474.79817444219066, ""y"": 60.61342123056119, ""count"": 5916}, {""x"": 475.0795434895383, ""y"": 276.55887947432126, ""count"": 5783}, {""x"": 475.1668601276843, ""y"": 473.11056297156125, ""count"": 3446}]"
770,SI266220200309225433,2,0,"[{""x"": 346.12297496318115, ""y"": 200.67290132547865, ""count"": 6790}, {""x"": 345.7321116928447, ""y"": 416.7214950552647, ""count"": 6876}, {""x"": 361.64378860672616, ""y"": 10.258750857927248, ""count"": 1457}, {""x"": 474.9778046811945, ""y"": 21.333333333333332, ""count"": 2478}, {""x"": 475.1174432703967, ""y"": 208.77290836653387, ""count"": 5773}, {""x"": 474.99794132784353, ""y"": 424.73872019214275, ""count"": 5829}]"
771,SI266220200309225433,3,2613,"[{""x"": 252.15384615384616, ""y"": 74.50769230769231, ""count"": 65}, {""x"": 347.7090005521811, ""y"": 133.13983986747652, ""count"": 7244}, {""x"": 473.6361801242236, ""y"": 141.26506211180123, ""count"": 6440}]"
772,SI266220200309225433,4,0,"[{""x"": 22.98183760683761, ""y"": 344.4702991452991, ""count"": 4680}, {""x"": 237.50867632295999, ""y"": 336.24795640326977, ""count"": 6973}, {""x"": 397.37577610086925, ""y"": 344.12159709618874, ""count"": 10469}]"
773,SI266220200309225433,5,0,"[{""x"": 23.63183377042566, ""y"": 60.30784748840024, ""count"": 4957}, {""x"": 23.409306156063412, ""y"": 276.67531397982293, ""count"": 4857}, {""x"": 23.410511851597388, ""y"": 472.9165235314325, ""count"": 2911}, {""x"": 238.0387734040985, ""y"": 268.51805985552113, ""count"": 6783}, {""x"": 234.38017886475635, ""y"": 478.4285453549918, ""count"": 5479}, {""x"": 238.10744680851064, ""y"": 52.29468085106383, ""count"": 6580}, {""x"": 397.0208026690217, ""y"": 60.34608968697871, ""count"": 10191}, {""x"": 397.50043642711665, ""y"": 276.4018038987489, ""count"": 10311}, {""x"": 397.01214833759593, ""y"": 472.5185421994885, ""count"": 6256}]"
774,SI266220200309225433,6,0,"[{""x"": 23.329274232830006, ""y"": 21.129566488066246, ""count"": 2053}, {""x"": 23.999402747362133, ""y"": 209.71630499701374, ""count"": 5023}, {""x"": 23.895232371794872, ""y"": 424.80508814102564, ""count"": 4992}, {""x"": 237.8654936745674, ""y"": 416.6739857496001, ""count"": 6877}, {""x"": 237.92630947020862, ""y"": 200.65120816449047, ""count"": 6663}, {""x"": 253.43287491814016, ""y"": 10.393582187295351, ""count"": 1527}, {""x"": 397.0679151624549, ""y"": 21.444494584837546, ""count"": 4432}, {""x"": 397.24483632112236, ""y"": 208.58446999220575, ""count"": 10264}, {""x"": 397.4166666666667, ""y"": 424.5833333333333, ""count"": 10392}]"
775,SI266220200309225433,7,456,"[{""x"": 24.752493535278905, ""y"": 140.91244920576284, ""count"": 5414}, {""x"": 237.75542230160755, ""y"": 132.8132176575657, ""count"": 7838}, {""x"": 396.4803149606299, ""y"": 142.16742644011603, ""count"": 12065}]"
776,SI266220200309225433,8,0,"[{""x"": 130.44642318140657, ""y"": 336.38303652278904, ""count"": 6626}, {""x"": 297.1474949122977, ""y"": 344.3141777304002, ""count"": 10319}, {""x"": 479.47200392927306, ""y"": 336.4277996070727, ""count"": 2036}]"
777,SI266220200309225433,9,92,"[{""x"": 126.0476357267951, ""y"": 477.9875656742557, ""count"": 5710}, {""x"": 130.03861459100958, ""y"": 52.40913780397937, ""count"": 6785}, {""x"": 130.11585005903189, ""y"": 268.48775088547814, ""count"": 6776}, {""x"": 297.1308069635472, ""y"": 276.3303837645475, ""count"": 10397}, {""x"": 297.1953321712183, ""y"": 60.5271160178191, ""count"": 10326}, {""x"": 297.5255578414306, ""y"": 472.4932742522551, ""count"": 6319}, {""x"": 480.1778487752929, ""y"": 52.42012779552716, ""count"": 1878}, {""x"": 479.75332650972365, ""y"": 268.69089048106446, ""count"": 1954}, {""x"": 478.6376360808709, ""y"": 483.45671332296524, ""count"": 1929}]"
778,SI266220200309225433,10,13,"[{""x"": 129.88705357142857, ""y"": 200.7592261904762, ""count"": 6720}, {""x"": 129.72353823088457, ""y"": 416.7191904047976, ""count"": 6670}, {""x"": 145.83020012128563, ""y"": 11.021224984839296, ""count"": 1649}, {""x"": 297.40621556094334, ""y"": 21.75622658144148, ""count"": 4537}, {""x"": 296.9939612350248, ""y"": 208.71091847667284, ""count"": 10267}, {""x"": 297.03184031158713, ""y"": 424.58218111002924, ""count"": 10270}, {""x"": 479.8006134969325, ""y"": 200.69887525562373, ""count"": 1956}, {""x"": 479.86912065439674, ""y"": 416.7101226993865, ""count"": 1956}, {""x"": 495.0233918128655, ""y"": 4.543859649122807, ""count"": 171}]"
779,SI266220200309225433,11,0,"[{""x"": 130.17990300090938, ""y"": 132.90072749317974, ""count"": 6598}, {""x"": 297.2453255017132, ""y"": 140.97337249143416, ""count"": 10215}, {""x"": 479.9032424086464, ""y"": 132.8404529078744, ""count"": 1943}]"
780,SI266220200309225433,12,0,"[{""x"": 37.96962662023602, ""y"": 336.27142580769976, ""count"": 5169}, {""x"": 197.85966208106362, ""y"": 344.0072015511033, ""count"": 10831}]"
781,SI266220200309225433,13,0,"[{""x"": 37.32233606557377, ""y"": 52.30758196721312, ""count"": 4880}, {""x"": 37.51827441581786, ""y"": 268.44837227880964, ""count"": 5007}, {""x"": 36.586939621663646, ""y"": 475.5273386887795, ""count"": 3859}, {""x"": 196.91878811344498, ""y"": 276.6124286129126, ""count"": 10331}, {""x"": 197.331808893646, ""y"": 60.4429308163861, ""count"": 10277}, {""x"": 197.08138062064597, ""y"": 472.389170360988, ""count"": 6316}]"
782,SI266220200309225433,14,0,"[{""x"": 40.01553004726536, ""y"": 11.008777852802162, ""count"": 1481}, {""x"": 37.22530677932006, ""y"": 200.40856970428484, ""count"": 4971}, {""x"": 37.59245888487766, ""y"": 416.6291616526274, ""count"": 4986}, {""x"": 197.03432902362906, ""y"": 21.550378956754347, ""count"": 4486}, {""x"": 196.81269470404985, ""y"": 208.73714953271028, ""count"": 10272}, {""x"": 196.92217785136847, ""y"": 424.90474335248854, ""count"": 10267}]"
783,SI266220200309225433,15,0,"[{""x"": 37.36800646334074, ""y"": 132.77297515653405, ""count"": 4951}, {""x"": 196.82744302819623, ""y"": 140.92381228273464, ""count"": 10356}]"
784,SI266220200309225433,0,0,"[{""x"": 346.47326328994825, ""y"": 336.2057393758821, ""count"": 6377}, {""x"": 474.8505686789151, ""y"": 344.34488188976377, ""count"": 5715}]"
785,SI266220200309225433,1,0,"[{""x"": 406.21386595254035, ""y"": 56.70460462694339, ""count"": 13443}, {""x"": 346.4800588668138, ""y"": 268.8997792494481, ""count"": 6795}, {""x"": 396.7041549515776, ""y"": 476.3371862959492, ""count"": 9603}, {""x"": 295.22222222222223, ""y"": 425.05555555555554, ""count"": 18}, {""x"": 352.14285714285717, ""y"": 425.92857142857144, ""count"": 14}, {""x"": 474.4795081967213, ""y"": 277.0563524590164, ""count"": 5856}]"
786,SI266220200309225433,2,0,"[{""x"": 220.33333333333334, ""y"": 380.5, ""count"": 30}, {""x"": 406.2746642289572, ""y"": 421.4266929189227, ""count"": 14221}, {""x"": 346.3048886317616, ""y"": 201.12944749783048, ""count"": 6914}, {""x"": 363.9034869240349, ""y"": 10.440224159402241, ""count"": 1606}, {""x"": 472.5622460288142, ""y"": 20.72109346139638, ""count"": 2707}, {""x"": 474.55673093328784, ""y"": 209.31888756184952, ""count"": 5861}]"
787,SI266220200309225433,3,5098,"[{""x"": 404.98344957378504, ""y"": 136.45156647846784, ""count"": 18066}, {""x"": 252.07692307692307, ""y"": 74.36923076923077, ""count"": 65}, {""x"": 282.1818181818182, ""y"": 199.5, ""count"": 44}]"
788,SI266220200309225433,4,0,"[{""x"": 23.25665399239544, ""y"": 344.7006759611322, ""count"": 4734}, {""x"": 237.4295359862089, ""y"": 336.38945553799743, ""count"": 6961}, {""x"": 324.0, ""y"": 438.5, ""count"": 46}, {""x"": 396.9765825797239, ""y"": 344.38648262732033, ""count"": 10505}]"
789,SI266220200309225433,5,0,"[{""x"": 23.88824003221909, ""y"": 60.65163109142167, ""count"": 4966}, {""x"": 23.81104769669792, ""y"": 277.1581736649001, ""count"": 4906}, {""x"": 24.455085865257598, ""y"": 473.5904887714663, ""count"": 3028}, {""x"": 238.50961818711747, ""y"": 268.86636549111046, ""count"": 6862}, {""x"": 234.70241049273307, ""y"": 478.43814250265865, ""count"": 5642}, {""x"": 238.59619917501473, ""y"": 52.12610489098409, ""count"": 6788}, {""x"": 396.0224121557455, ""y"": 60.791358024691355, ""count"": 10530}, {""x"": 396.6052655974784, ""y"": 277.6073977936405, ""count"": 10787}, {""x"": 396.8323219418716, ""y"": 473.11386138613864, ""count"": 6262}]"
790,SI266220200309225433,6,0,"[{""x"": 24.94365572315883, ""y"": 21.85492457852706, ""count"": 2254}, {""x"": 24.004988028731045, ""y"": 209.7599760574621, ""count"": 5012}, {""x"": 24.690457868410927, ""y"": 426.3257021931512, ""count"": 5198}, {""x"": 238.23869699522606, ""y"": 417.0867733782645, ""count"": 7122}, {""x"": 331.26627218934914, ""y"": 206.43554341779193, ""count"": 19773}, {""x"": 254.4649014778325, ""y"": 10.560960591133005, ""count"": 1624}, {""x"": 395.8839802702123, ""y"": 21.503109586103367, ""count"": 4663}, {""x"": 396.8700720242608, ""y"": 424.92503790750567, ""count"": 10552}]"
791,SI266220200309225433,7,1902,"[{""x"": 25.056296837872416, ""y"": 141.30286967647595, ""count"": 5471}, {""x"": 113.38271604938272, ""y"": 99.98765432098766, ""count"": 81}, {""x"": 329.2479412572056, ""y"": 140.03842986549546, ""count"": 29144}]"
792,SI266220200309225433,8,0,"[{""x"": 130.44551662707838, ""y"": 336.4036520190024, ""count"": 6736}, {""x"": 296.8147471640069, ""y"": 344.01499711593925, ""count"": 10402}, {""x"": 479.3517612524462, ""y"": 336.44471624266146, ""count"": 2044}]"
793,SI266220200309225433,9,109,"[{""x"": 126.01437083771468, ""y"": 478.0907816333684, ""count"": 5706}, {""x"": 130.11125906199143, ""y"": 52.648172806628196, ""count"": 6759}, {""x"": 130.6396188276061, ""y"": 268.74213110020213, ""count"": 6926}, {""x"": 297.17639232085156, ""y"": 276.9426915035164, ""count"": 10522}, {""x"": 297.0930345835363, ""y"": 60.82834875791524, ""count"": 10265}, {""x"": 297.3224889450411, ""y"": 472.61260265319015, ""count"": 6332}, {""x"": 478.6652763295099, ""y"": 483.57351407716374, ""count"": 1918}, {""x"": 479.8719160104987, ""y"": 52.423622047244095, ""count"": 1905}, {""x"": 479.74481012658225, ""y"": 268.61215189873417, ""count"": 1975}]"
794,SI266220200309225433,10,0,"[{""x"": 129.98825084447054, ""y"": 200.9130562490821, ""count"": 6809}, {""x"": 129.82809989776544, ""y"": 416.76968015189135, ""count"": 6847}, {""x"": 145.85697042848523, ""y"": 11.045866022933012, ""count"": 1657}, {""x"": 296.95819624540354, ""y"": 209.03861041223146, ""count"": 10334}, {""x"": 296.6790159471023, ""y"": 424.8753403345002, ""count"": 10284}, {""x"": 297.22519754170327, ""y"": 21.7414398595259, ""count"": 4556}, {""x"": 479.25624375624375, ""y"": 200.5919080919081, ""count"": 2002}, {""x"": 479.675991861648, ""y"": 416.8855544252289, ""count"": 1966}, {""x"": 495.0238095238095, ""y"": 4.684523809523809, ""count"": 168}]"
795,SI266220200309225433,11,0,"[{""x"": 18.785714285714285, ""y"": 101.64285714285714, ""count"": 28}, {""x"": 228.67450794653195, ""y"": 138.7022944953163, ""count"": 19002}, {""x"": 479.54231347020533, ""y"": 132.74762143214824, ""count"": 1997}]"
796,SI266220200309225433,12,0,"[{""x"": 38.135942923254916, ""y"": 336.68010026995756, ""count"": 5186}, {""x"": 197.5016791044776, ""y"": 344.30643656716416, ""count"": 10720}]"
797,SI266220200309225433,13,0,"[{""x"": 37.75223941368078, ""y"": 52.52422638436482, ""count"": 4912}, {""x"": 37.91184682887914, ""y"": 268.91862784204227, ""count"": 5014}, {""x"": 36.96377183967112, ""y"": 475.78931140801643, ""count"": 3892}, {""x"": 196.577329678935, ""y"": 60.637235708692245, ""count"": 10216}, {""x"": 197.1555750145943, ""y"": 277.17318544463905, ""count"": 10278}, {""x"": 197.407835581246, ""y"": 472.93127809890814, ""count"": 6228}]"
798,SI266220200309225433,14,0,"[{""x"": 40.41744340878828, ""y"": 11.043275632490014, ""count"": 1502}, {""x"": 37.71049481245012, ""y"": 200.95291300877892, ""count"": 5012}, {""x"": 37.555111821086264, ""y"": 416.6232028753994, ""count"": 5008}, {""x"": 197.16215616681455, ""y"": 21.53039041703638, ""count"": 4508}, {""x"": 196.8334634908239, ""y"": 209.23662631784458, ""count"": 10244}, {""x"": 196.89349863334635, ""y"": 425.1282702069504, ""count"": 10244}]"
799,SI266220200309225433,15,0,"[{""x"": 37.6374, ""y"": 132.8576, ""count"": 5000}, {""x"": 196.64378263391993, ""y"": 141.23061303422935, ""count"": 10342}]"
800,SI266220200309225433,0,0,"[{""x"": 345.79258787975186, ""y"": 336.26021950055673, ""count"": 6287}, {""x"": 474.76014047410007, ""y"": 344.3188762071993, ""count"": 5695}]"
801,SI266220200309225433,1,0,"[{""x"": 406.7197133686646, ""y"": 57.128386952302755, ""count"": 13397}, {""x"": 346.1750841750842, ""y"": 268.88713219148, ""count"": 6831}, {""x"": 395.89547683923706, ""y"": 476.0706267029973, ""count"": 9175}, {""x"": 294.5, ""y"": 181.0, ""count"": 26}, {""x"": 295.2, ""y"": 425.0, ""count"": 20}, {""x"": 474.28384207033844, ""y"": 277.6501327140013, ""count"": 6028}]"
802,SI266220200309225433,2,0,"[{""x"": 220.14285714285714, ""y"": 380.5, ""count"": 28}, {""x"": 405.7184331461084, ""y"": 420.76227295936974, ""count"": 13709}, {""x"": 346.17217969088546, ""y"": 201.07063411815687, ""count"": 6923}, {""x"": 361.9525718102872, ""y"": 10.519706078824315, ""count"": 1497}, {""x"": 472.38842345773037, ""y"": 21.456207159177456, ""count"": 2626}, {""x"": 474.37442611800714, ""y"": 208.8345519469478, ""count"": 5881}]"
803,SI266220200309225433,3,1421,"[{""x"": 404.21168932271394, ""y"": 136.59207138151984, ""count"": 16699}, {""x"": 282.4594594594595, ""y"": 199.48648648648648, ""count"": 37}, {""x"": 332.39130434782606, ""y"": 226.6086956521739, ""count"": 46}, {""x"": 451.8076923076923, ""y"": 239.80769230769232, ""count"": 26}]"
804,SI266220200309225433,4,0,"[{""x"": 22.884355225834607, ""y"": 344.9742526729217, ""count"": 4583}, {""x"": 237.3747295543055, ""y"": 336.37847973460265, ""count"": 6933}, {""x"": 324.0, ""y"": 438.4222222222222, ""count"": 45}, {""x"": 396.94445504867343, ""y"": 344.38604695552584, ""count"": 10478}]"
805,SI266220200309225433,5,0,"[{""x"": 23.687398042414355, ""y"": 61.601141924959215, ""count"": 4904}, {""x"": 23.7083163473298, ""y"": 277.027721157766, ""count"": 4906}, {""x"": 23.762075134168157, ""y"": 473.54919499105546, ""count"": 2795}, {""x"": 238.29013341152324, ""y"": 268.80105556370034, ""count"": 6821}, {""x"": 233.9025705554557, ""y"": 478.2712565162682, ""count"": 5563}, {""x"": 238.07717618905176, ""y"": 52.14178881244391, ""count"": 6686}, {""x"": 395.7175163271274, ""y"": 60.68456964616434, ""count"": 10259}, {""x"": 396.7068431427767, ""y"": 277.3966018961795, ""count"": 10653}, {""x"": 396.63908564069544, ""y"": 472.8683193818416, ""count"": 6212}]"
806,SI266220200309225433,6,0,"[{""x"": 24.05609756097561, ""y"": 21.74731707317073, ""count"": 2050}, {""x"": 23.874974253347066, ""y"": 209.23748712667353, ""count"": 4855}, {""x"": 24.593220338983052, ""y"": 425.89495467087113, ""count"": 5074}, {""x"": 237.96487283967963, ""y"": 417.08964451313756, ""count"": 7117}, {""x"": 331.95173340499866, ""y"": 206.10782047836602, ""count"": 18605}, {""x"": 253.90549169859514, ""y"": 10.822477650063856, ""count"": 1566}, {""x"": 395.9711601485689, ""y"": 21.800087393489186, ""count"": 4577}, {""x"": 396.8743942992874, ""y"": 424.99410926365795, ""count"": 10525}]"
807,SI266220200309225433,7,169,"[{""x"": 25.029014236799423, ""y"": 142.2578843034781, ""count"": 5549}, {""x"": 113.27027027027027, ""y"": 100.20270270270271, ""count"": 74}, {""x"": 327.5759668508287, ""y"": 139.27561168113655, ""count"": 25340}]"
808,SI266220200309225433,8,0,"[{""x"": 129.4296624408126, ""y"": 336.1724453948373, ""count"": 6547}, {""x"": 296.4612281047038, ""y"": 344.41527258413697, ""count"": 10162}, {""x"": 479.2254278728606, ""y"": 336.4039119804401, ""count"": 2045}]"
809,SI266220200309225433,9,45,"[{""x"": 125.64880636604775, ""y"": 478.19310344827585, ""count"": 5655}, {""x"": 130.01102010424424, ""y"": 52.63618763961281, ""count"": 6715}, {""x"": 130.16713132795306, ""y"": 268.5438004402054, ""count"": 6815}, {""x"": 296.83282120222776, ""y"": 276.8509698482812, ""count"": 10414}, {""x"": 296.9013509573331, ""y"": 60.58266109437263, ""count"": 10289}, {""x"": 297.27677725118485, ""y"": 472.62464454976305, ""count"": 6330}, {""x"": 478.78696343402225, ""y"": 483.338102808691, ""count"": 1887}, {""x"": 479.850321888412, ""y"": 52.427575107296136, ""count"": 1864}, {""x"": 479.674525884162, ""y"": 268.30753459764225, ""count"": 1951}]"
810,SI266220200309225433,10,0,"[{""x"": 129.9739973556633, ""y"": 200.89804612898487, ""count"": 6807}, {""x"": 129.6435164835165, ""y"": 416.77421245421243, ""count"": 6825}, {""x"": 145.8270911360799, ""y"": 10.734706616729088, ""count"": 1602}, {""x"": 296.8483849063925, ""y"": 209.07110291977884, ""count"": 10309}, {""x"": 296.5500291999221, ""y"": 425.0602491726689, ""count"": 10274}, {""x"": 297.114419017996, ""y"": 21.504554543434793, ""count"": 4501}, {""x"": 479.1796287004516, ""y"": 200.46312092323132, ""count"": 1993}, {""x"": 479.4073694984647, ""y"": 416.7727737973388, ""count"": 1954}, {""x"": 497.5447154471545, ""y"": 4.983739837398374, ""count"": 123}]"
811,SI266220200309225433,11,0,"[{""x"": 18.903225806451612, ""y"": 101.61290322580645, ""count"": 31}, {""x"": 229.43335761107065, ""y"": 138.4978430164155, ""count"": 17849}, {""x"": 479.4741595584546, ""y"": 132.72353236327146, ""count"": 1993}]"
812,SI266220200309225433,12,0,"[{""x"": 37.98400312134218, ""y"": 336.86578228638314, ""count"": 5126}, {""x"": 197.0587679516251, ""y"": 344.3171768707483, ""count"": 10584}]"
813,SI266220200309225433,13,0,"[{""x"": 37.31486514739703, ""y"": 52.468116245034494, ""count"": 4783}, {""x"": 37.96888175065248, ""y"": 268.8257378036539, ""count"": 4981}, {""x"": 36.80789066529139, ""y"": 475.71557503867973, ""count"": 3878}, {""x"": 196.41043219076005, ""y"": 60.45961251862891, ""count"": 10065}, {""x"": 197.305, ""y"": 276.9685294117647, ""count"": 10200}, {""x"": 197.2335648522048, ""y"": 472.9864319172993, ""count"": 6191}]"
